,GEOID,peopleOfColor,peopleOfColor_pcntl,highSchool,highSchool_pcntl,percent_lowincome,percent_lowincome_pcntl,percent_lingiso,percent_lingiso_pcntl,percent_disability,percent_disability_pcntl,HH_Burdened_Pct,HH_Burdened_Pct_pcntl,socEco_geoMean,geoMeanDist,socEco_arthMean,arthMeanDist,geoMeanRank - arthMeanRank
1899,80410047052,0.397801099,70.74635402,0.066790353,50.64641241,0.185907046,39.08045977,0,0,0.095399346,41.48905939,0.502906977,90.88050314,28.42951523,0.553227633,48.80713146,0.597395243,-0.04416761
642,80050861001,0.401305057,71.08950529,0,0,0.074529075,12.70114943,0.085635359,75.5625,0.069401284,18.6132424,0.14640884,8.233276158,14.78739221,0.263590034,31.03327888,0.307757644,-0.04416761
1231,80310039011,0.122458858,20.93222762,0,0,0.1321394,27.12643678,0,0,0.081113225,27.84882069,0.355209188,65.80903373,10.0666141,0.150622877,23.6194198,0.194790487,-0.04416761
2925,80770018002,0.062359551,7.120388905,0.089608434,62.15255333,0.223033708,47.21264368,0,0,0.128989799,69.25262859,0.251655629,36.3350486,19.35517799,0.361834655,37.01221052,0.406002265,-0.04416761
2829,80759661004,0.348623853,65.11295396,0.049910873,40.04524887,0.457568807,83.01724138,0,0,0.124983692,66.46774652,0.261083744,38.93653516,28.71171659,0.555492639,48.92995432,0.599660249,-0.04416761
2842,80770003001,0.168765743,32.88533028,0.097643098,64.70588235,0.324937028,66.00574713,0,0,0.122576177,64.9048025,0.365957447,68.61063465,29.24372326,0.564835787,49.51873282,0.609003398,-0.04416761
559,80050831001,0.475103734,77.89533886,0.182051282,83.51648352,0.199170124,41.89655172,0,0,0.071230072,19.9488491,0.25,35.87764437,24.08244735,0.467723669,43.1891446,0.511608154,-0.043884485
917,80140309003,0.280667321,55.61910209,0.016304348,11.21525533,0.011776251,0.402298851,0.026804124,37.125,0.086852296,33.75959079,0.334020619,60.66323613,16.34664095,0.29813137,33.1307472,0.342015855,-0.043884485
1385,80310068112,0.111265647,17.81527023,0,0,0.068150209,11.29310345,0,0,0.118384401,62.11992043,0.078125,1.429388222,5.11286668,0.038505096,15.44294706,0.082389581,-0.043884485
2861,80770008001,0.278410941,55.24735488,0.106589147,67.16224952,0.298599805,61.63793103,0,0,0.141978823,76.89684569,0.241148325,33.21898228,28.91322954,0.55804077,49.02722723,0.601642129,-0.043601359
3359,81230010056,0.492325856,79.46811553,0.110151188,68.26115061,0.309405941,63.24712644,0,0,0.092194797,38.22108554,0.291581109,48.28473413,29.30353606,0.566534541,49.58036871,0.6101359,-0.043601359
512,80050814004,0.366059818,67.0288819,0.056007227,44.47317388,0.228868661,48.3908046,0,0,0.171414538,87.55328218,0.296089385,49.85706118,29.27657995,0.56596829,49.55053396,0.609569649,-0.043601359
950,80179606003,0.107784431,17.2147555,0.054892601,43.56819651,0.321266968,65.51724138,0,0,0.121533031,64.10912191,0.12345679,5.08862207,15.87904374,0.289637599,32.58298956,0.333238958,-0.043601359
1601,80350142022,0.188636364,37.31770089,0.045454545,37.23335488,0.195454545,40.97701149,0.003448276,0.4375,0.128312413,68.54219949,0.293103448,48.74213836,20.89478951,0.396375991,38.87498419,0.439694224,-0.043318233
1169,80310030015,0.165162455,32.25621962,0.001222494,0.129282482,0.115101289,22.84482759,0,0,0.049540347,5.882352941,0.231707317,30.47455689,5.074636264,0.037372593,15.26453992,0.080690827,-0.043318233
827,80130133021,0.136641221,25.07863883,0.075317604,54.94505495,0.242748092,50.74712644,0,0,0.117403315,61.12531969,0.462707182,86.59233848,26.79522696,0.52180068,46.4147464,0.565118913,-0.043318233
1928,80410051093,0.154848046,29.42522162,0,0,0.240955137,50.43103448,0,0,0.08295351,29.72435351,0.280464217,44.79702687,11.20202501,0.179218573,25.72960608,0.222536806,-0.043318233
585,80050838003,0.492715232,79.63969116,0.039138943,32.74078862,0.296246649,61.00574713,0,0,0.058450704,11.56578573,0.311787072,54.48827902,21.55317629,0.411947905,39.90671528,0.455266138,-0.043318233
2671,80690011044,0.189707366,37.8324278,0,0,0.253279516,52.84482759,0,0,0.079521233,26.51321398,0.25498008,37.04974271,11.19057439,0.178935447,25.70670201,0.221970555,-0.043035108
533,80050821003,0.821047957,96.99742637,0.206402696,86.65158371,0.576376554,92.35632184,0.094928479,78.9375,0.06780603,17.41972151,0.596879064,97.28416238,68.55855845,0.882785957,78.27445263,0.925537939,-0.042751982
2747,80690018081,0.030769231,1.83014012,0.035087719,29.67032967,0.183076923,38.53448276,0,0,0.120042872,63.00085251,0.230434783,30.10291595,12.58254638,0.208380521,27.18978684,0.250849377,-0.042468856
3341,81230007052,0.326839827,62.51072348,0.137724551,75.08080155,0.278138528,57.29885057,0,0,0.116055322,59.76129582,0.292875989,48.68496284,30.35573112,0.584937712,50.55610571,0.627406569,-0.042468856
1166,80310030012,0.135011442,24.27795253,0,0,0.077040427,13.16091954,0,0,0.049540347,5.882352941,0.387820513,73.21326472,7.18521648,0.088052095,19.42241496,0.130237826,-0.04218573
1716,80410010002,0.012330456,0.45753503,0,0,0.02241594,1.867816092,0,0,0.121809225,64.30804206,0.16,10.74899943,2.8966674,0.009626274,12.89706543,0.051812005,-0.04218573
1261,80310041033,0.435356201,74.06348299,0.020997375,16.58047835,0.034300792,3.793103448,0,0,0.0679455,17.70389315,0.303901437,52.11549457,12.75083384,0.212344281,27.37607542,0.254530011,-0.04218573
3278,81170001005,0.031418312,2.001715756,0.104615385,66.70976083,0.209386282,43.79310345,0,0,0.051488238,6.990622336,0.183727034,16.43796455,9.358945086,0.135617214,22.65552782,0.177802945,-0.04218573
1480,80330001002,0.061791967,7.034601087,0.0249066,20.78215902,0.247167868,51.63793103,0,0,0.192245557,92.9809605,0.19239905,18.86792453,15.38164752,0.278029445,31.88392936,0.31993205,-0.041902605
1989,80410065011,0.681967213,90.79210752,0.184834123,83.77504848,0.371317399,73.04597701,0.007104796,3.625,0.14843548,79.3407218,0.246891652,34.61978273,42.05470562,0.723386183,60.86643959,0.765288788,-0.041902605
2923,80770017073,0.1956346,39.23362882,0.071954674,53.39366516,0.339935327,68.07471264,0,0,0.16048747,83.2054561,0.306034483,52.88736421,29.25990823,0.565685164,49.46580449,0.607587769,-0.041902605
3135,81010017003,0.470767357,77.55218759,0.053291536,42.59857789,0.197910264,41.58045977,0,0,0.168237705,85.961921,0.262560778,39.45111492,27.84244085,0.541336353,47.85737686,0.583238958,-0.041902605
3306,81190101062,0.253424658,50.67200458,0.040415704,33.58112476,0.400179856,76.72413793,0,0,0.15890183,82.86445013,0.217703349,26.15780446,25.62285273,0.49801812,44.99992031,0.539637599,-0.041619479
1483,80350139013,0.057070707,6.319702602,0,0,0.181818182,38.07471264,0,0,0.082618163,29.46859903,0.318858561,56.40365923,8.583544722,0.118346546,21.71111225,0.159966025,-0.041619479
82,80010085431,0.493723849,79.75407492,0.127622378,72.78603749,0.060669456,9.33908046,0,0,0.08115095,27.99090651,0.211886305,24.38536306,18.25472147,0.342582106,35.70924374,0.38391846,-0.041336353
457,80050077022,0.567256637,84.5295968,0.148364486,77.27860375,0.207964602,43.59195402,0,0,0.093012163,39.04518329,0.216666667,25.90051458,25.69754942,0.5,45.05764207,0.541336353,-0.041336353
601,80050845001,0.457210777,76.26537032,0.066184074,50.32320621,0.126602564,25.7183908,0,0,0.145166723,77.9198636,0.195767196,19.66838193,23.08302467,0.44394111,41.64920214,0.485277463,-0.041336353
24,80010083092,0.85546082,97.9696883,0.331086142,95.89528119,0.561916362,91.46551724,0.268882175,98.1875,0.073159257,21.65387894,0.388217523,73.35620354,71.53674663,0.900622877,79.7546782,0.941392978,-0.040770102
1427,80310083064,0.951638562,99.82842436,0.473776224,99.28894635,0.644252321,95.45977011,0.316012725,99.25,0.073432919,22.25063939,0.552492047,95.05431675,76.38417511,0.932616082,85.18868283,0.973386183,-0.040770102
2618,80690002022,0.314797361,60.65198742,0.180348259,83.22559793,0.31047619,63.44827586,0,0,0.073511294,22.36430804,0.276102088,43.71069182,26.05818453,0.509626274,45.56681018,0.55011325,-0.040486976
351,80050062002,0.368217054,67.22905347,0.041866029,34.68002586,0.309302326,63.18965517,0,0,0.130756111,70.5029838,0.325123153,58.54774157,29.10717162,0.560872027,49.02490998,0.601359003,-0.040486976
1240,80310040024,0.126279863,21.99027738,0,0,0.089874858,16.52298851,0,0,0.096170213,42.22790566,0.323834197,58.00457404,9.8076174,0.14580974,23.12429093,0.186296716,-0.040486976
3378,81230014051,0.212992545,43.12267658,0,0,0.189563365,39.9137931,0,0,0.077164366,24.609264,0.093645485,2.344196684,6.804876232,0.07587769,18.33165506,0.11608154,-0.040203851
2255,80590102092,0.133116883,23.6774378,0.053530752,42.82482224,0.358490566,71.32183908,0,0,0.120854497,63.4839443,0.390455531,73.81360778,26.4043526,0.515571914,45.85360853,0.555775764,-0.040203851
294,80050056194,0.31082423,60.02287675,0.072022161,53.4583064,0.201637666,42.38505747,0,0,0.05982231,12.36146633,0.400921659,75.6432247,22.42491474,0.428369196,40.64515527,0.468573046,-0.040203851
829,80130133024,0.146370023,27.25193023,0,0,0.147619048,30.68965517,0,0,0.117403315,61.12531969,0.207692308,22.98456261,10.27245965,0.156002265,23.67524462,0.196206116,-0.040203851
2372,80590117022,0.113368283,18.53016872,0,0,0.171690695,35.83333333,0.021001616,28.625,0.154477346,81.47200909,0.411954766,78.27329903,22.24619248,0.42412231,40.45563503,0.464326161,-0.040203851
1633,80350146033,0.164864865,32.11323992,0,0,0.012162162,0.459770115,0,0,0.067614626,17.24921853,0.257142857,37.73584906,4.610960503,0.030577576,14.59301294,0.070498301,-0.039920725
692,80099647002,0.13622291,24.84987132,0.101596517,66.0310278,0.541795666,90.05747126,0.005940594,2.1875,0.187842278,91.90110827,0.263366337,39.7084048,32.50552615,0.614949037,52.45589724,0.654869762,-0.039920725
1186,80310032021,0.218052738,44.29511009,0.022547914,18.09954751,0.285082873,58.62068966,0,0,0.099732063,45.69479966,0.5008,90.76615209,24.07931833,0.467440544,42.9127165,0.507361268,-0.039920725
2642,80690009012,0.16226784,31.42693737,0.081339713,58.40336134,0.344086022,68.82183908,0,0,0.106460721,52.57175334,0.418764302,79.33104631,28.41909891,0.552378256,48.42582291,0.592015855,-0.039637599
1303,80310043065,0.073195876,9.207892479,0,0,0.051546392,7.385057471,0,0,0.133089368,72.03751066,0.127536232,5.517438536,5.478164298,0.046432616,15.69131652,0.085787089,-0.039354473
2323,80590107022,0.162002946,31.25536174,0.082528534,58.82352941,0.287596899,59.13793103,0,0,0.096299167,42.54049446,0.47819063,88.56489423,27.2521631,0.529445074,46.72036848,0.568799547,-0.039354473
2563,80619601002,0.087616822,12.52502145,0.020220588,15.77246283,0.365500603,72.35632184,0,0,0.155266758,81.81301506,0.217791411,26.18639222,17.68786534,0.32984145,34.77553557,0.369195923,-0.039354473
1202,80310035002,0.894418292,98.88475836,0.416856492,98.48093083,0.62273033,94.45402299,0.23877551,97.125,0.076131376,23.95566922,0.473469388,87.87878788,75.69274,0.928369196,83.46319488,0.967723669,-0.039354473
74,80010085361,0.420886981,72.89104947,0.071075124,52.81189399,0.083476764,14.97126437,0.003710575,0.5625,0.084171215,30.8326229,0.154916512,9.748427673,14.61465832,0.2599094,30.30295973,0.298980747,-0.039071348
2274,80590103034,0.11781889,19.44523878,0.014445174,9.340659341,0.042351769,5.373563218,0,0,0.148148148,79.22705314,0.088528678,1.886792453,7.255630118,0.089750849,19.21221782,0.128822197,-0.039071348
1717,80410010003,0.188811189,37.46068058,0,0,0.06993007,11.6954023,0,0,0.121809225,64.30804206,0.150485437,9.062321326,7.964941593,0.10617214,20.42107438,0.145243488,-0.039071348
849,80130135031,0.406926407,71.63282814,0.101190476,65.86942469,0.352092352,70.25862069,0,0,0.102910798,48.93435635,0.250965251,36.16352201,28.93321525,0.558607022,48.80979198,0.597678369,-0.039071348
834,80130133061,0.27268497,54.36088075,0.06614786,50.25856496,0.277182236,57.12643678,0,0,0.115565032,59.64762717,0.416,78.95940537,30.04151227,0.578708947,50.05881917,0.617497169,-0.038788222
2789,80690026004,0.043020193,3.460108665,0.043050431,35.19715579,0.149692713,31.26436782,0,0,0.089556069,36.08979824,0.410513141,78.04459691,14.85008853,0.264439411,30.67600457,0.303227633,-0.038788222
1528,80350140121,0.058693245,6.491278238,0,0,0.180875576,37.90229885,0,0,0.051479889,6.848536516,0.324825986,58.29045169,6.792534123,0.075594564,18.25542755,0.114382786,-0.038788222
2057,80439785001,0.145949289,27.19473835,0.075418994,55.00969619,0.337662338,67.64367816,0,0,0.170074349,86.78601876,0.231917336,30.56032018,25.39762863,0.493771234,44.53240861,0.532559456,-0.038788222
3229,81059767001,0.651551313,89.13354304,0.150115473,77.69877182,0.314063848,64.1091954,0.100732601,80.1875,0.217024694,95.79425973,0.155677656,9.948542024,56.89798347,0.814835787,69.47863534,0.853624009,-0.038788222
879,80130607001,0.200980392,40.3774664,0,0,0.06127451,9.597701149,0,0,0.091315453,37.31173629,0.067567568,0.857632933,4.811075799,0.033691959,14.69075613,0.072480181,-0.038788222
465,80050151001,0.10741688,17.15756363,0.056179775,44.60245637,0.126137841,25.54597701,0,0,0.12966954,69.7925547,0.095076401,2.372784448,12.16281355,0.200169875,26.57855603,0.238958097,-0.038788222
3203,81010029182,0.388298938,69.7169002,0.042205792,34.80930834,0.210979764,44.31034483,0,0,0.168315508,86.01875533,0.294762485,49.39965695,27.7529581,0.539354473,47.37582761,0.57785957,-0.038505096
60,80010085261,0.435370153,74.09207892,0.143170197,76.17970265,0.187426557,39.36781609,0,0,0.075343456,23.24524013,0.320868516,57.08976558,25.79927166,0.501415629,44.99576723,0.539354473,-0.037938845
417,80050068581,0.264904387,52.38776094,0.004618938,0.808015514,0.18442623,38.82183908,0.070043103,70,0.072286784,21.22762148,0.36637931,68.86792453,23.49400203,0.45385051,42.01886026,0.491789354,-0.037938845
1264,80310041036,0.483558994,78.7246211,0.058646617,46.31544926,0.367504836,72.5862069,0,0,0.0679455,17.70389315,0.25848564,38.19325329,23.73874011,0.460079275,42.25390395,0.497734994,-0.037655719
1836,80410039092,0.058633426,6.462682299,0.089456869,62.05559147,0.258079409,53.73563218,0,0,0.118339431,61.92100028,0.228070175,29.30245855,18.42325452,0.345413364,35.5795608,0.383069083,-0.037655719
2880,80770011024,0.10321489,15.7563626,0.094202899,63.6716225,0.229554428,48.62068966,0,0,0.157918051,82.63711282,0.184110971,16.52372784,20.13342654,0.384767837,37.86825257,0.422423556,-0.037655719
1341,80310047003,0.426934097,73.37718044,0.055888224,44.31157078,0.457352941,82.93103448,0,0,0.086015538,32.73657289,0.283783784,45.99771298,27.21202011,0.528878822,46.55901193,0.566534541,-0.037655719
1215,80310036025,0.691991786,91.36402631,0.333815029,95.99224305,0.484782609,86.03448276,0.156424581,91.4375,0.06931304,18.35748792,0.432960894,81.84676958,68.53890735,0.882502831,77.50541827,0.919875425,-0.037372593
430,80050071061,0.346849047,64.9985702,0.02614897,22.0103426,0.043966781,5.804597701,0,0,0.04210013,3.466894004,0.292217327,48.45626072,10.57058117,0.163080408,24.12277754,0.200453001,-0.037372593
1268,80310041044,0.227987421,46.23963397,0.027484144,23.4324499,0.146226415,30.25862069,0,0,0.101223113,47.3998295,0.072115385,1.086335049,10.91198174,0.17015855,24.73614485,0.207531144,-0.037372593
1704,80410006001,0.185858586,36.83156992,0.066101695,50.19392372,0.254545455,53.18965517,0,0,0.154821488,81.64251208,0.164037855,11.66380789,21.30962848,0.403737259,38.9202448,0.440826727,-0.037089468
1652,80370005011,0.121212121,20.38890478,0,0,0.123376623,24.74137931,0,0,0.036796537,1.733447002,0.304347826,52.28702115,5.979805325,0.058890147,16.52512537,0.095979615,-0.037089468
2157,80590098072,0.165893271,32.37060337,0,0,0.106728538,20.74712644,0,0,0.122625216,64.96163683,0.152238806,9.262435678,8.598350649,0.118629672,21.22363372,0.155719139,-0.037089468
1581,80350141331,0.140086207,25.73634544,0.004050926,0.646412411,0.083666788,15.11494253,0.002997003,0.25,0.093577403,39.32935493,0.185814186,17.00971984,5.897068547,0.057474519,16.34779586,0.094280861,-0.036806342
